event_id,employee_id,event_type,event_date,new_job_title,new_department,new_salary,created_at
945,E1363,transfer,2025-09-10,Software Engineer,Engineering,80303.0,2026-09-07 15:41:39.186659
946,E1364,transfer,2022-11-14,Support Specialist,Support,142635.0,2026-09-07 15:41:39.186659
947,E1364,termination,2025-02-17,,,,2026-09-07 15:41:39.186659
948,E1365,termination,2026-05-30,,,,2026-09-07 15:41:39.186659
949,E1365,salary_change,2026-08-31,,,73668.0,2026-09-07 15:41:39.186659
950,E1366,termination,2022-02-10,,,,2026-09-07 15:41:39.186659
951,E1366,promotion,2024-03-02,Sales Manager,Sales,72208.0,2026-09-07 15:41:39.186659
952,E1366,salary_change,2022-11-09,,,66418.0,2026-09-07 15:41:39.186659
953,E1366,termination,2024-05-27,,,,2026-09-07 15:41:39.186659
954,E1366,transfer,2026-02-05,Product Manager,Product,74572.0,2026-09-07 15:41:39.186659
955,E1367,promotion,2026-08-18,Software Engineer,Engineering,115742.0,2026-09-07 15:41:39.186659
956,E1367,salary_change,2026-08-29,,,105242.0,2026-09-07 15:41:39.186659
957,E1367,transfer,2026-07-24,Software Engineer,Engineering,98155.0,2026-09-07 15:41:39.186659
958,E1367,promotion,2026-08-13,Data Engineer,Data,97202.0,2026-09-07 15:41:39.186659
959,E1368,termination,2024-07-16,,,,2026-09-07 15:41:39.186659
960,E1369,termination,2025-10-04,,,,2026-09-07 15:41:39.186659
961,E1369,transfer,2026-08-11,HR Specialist,HR,132145.0,2026-09-07 15:41:39.186659
962,E1369,termination,2026-07-14,,,,2026-09-07 15:41:39.186659
963,E1370,salary_change,2023-02-13,,,71829.0,2026-09-07 15:41:39.186659
964,E1373,salary_change,2026-01-16,,,123507.0,2026-09-07 15:41:39.186659
965,E1374,salary_change,2019-07-10,,,94992.0,2026-09-07 15:41:39.186659
966,E1374,promotion,2021-01-19,Finance Analyst,Finance,96245.0,2026-09-07 15:41:39.186659
967,E1374,transfer,2020-03-17,Support Specialist,Support,110407.0,2026-09-07 15:41:39.186659
968,E1375,promotion,2026-09-04,Finance Analyst,Finance,155210.0,2026-09-07 15:41:39.186659
969,E1375,salary_change,2026-09-03,,,145464.0,2026-09-07 15:41:39.186659
970,E1376,promotion,2024-04-04,Data Engineer,Data,150365.0,2026-09-07 15:41:39.186659
971,E1376,salary_change,2021-05-15,,,128718.0,2026-09-07 15:41:39.186659
972,E1376,termination,2019-01-08,,,,2026-09-07 15:41:39.186659
973,E1376,termination,2023-04-18,,,,2026-09-07 15:41:39.186659
974,E1377,transfer,2026-04-12,Software Engineer,Engineering,118456.0,2026-09-07 15:41:39.186659
975,E1377,transfer,2026-04-26,Sales Manager,Sales,122937.0,2026-09-07 15:41:39.186659
976,E1377,promotion,2026-08-17,Software Engineer,Engineering,128902.0,2026-09-07 15:41:39.186659
977,E1377,promotion,2026-07-11,Product Manager,Product,118050.0,2026-09-07 15:41:39.186659
978,E1377,transfer,2026-04-11,Product Manager,Product,130277.0,2026-09-07 15:41:39.186659
979,E1378,transfer,2021-06-22,Sales Manager,Sales,122242.0,2026-09-07 15:41:39.186659
980,E1378,termination,2026-07-25,,,,2026-09-07 15:41:39.186659
981,E1379,salary_change,2022-06-25,,,89608.0,2026-09-07 15:41:39.186659
982,E1379,salary_change,2021-05-23,,,80169.0,2026-09-07 15:41:39.186659
983,E1379,transfer,2021-03-05,Product Manager,Product,87329.0,2026-09-07 15:41:39.186659
984,E1379,transfer,2023-08-08,Product Manager,Product,94130.0,2026-09-07 15:41:39.186659
985,E1379,termination,2024-06-05,,,,2026-09-07 15:41:39.186659
986,E1380,promotion,2017-06-18,HR Specialist,HR,168379.0,2026-09-07 15:41:39.186659
987,E1380,transfer,2017-05-07,Finance Analyst,Finance,147574.0,2026-09-07 15:41:39.186659
988,E1381,salary_change,2021-03-08,,,62962.0,2026-09-07 15:41:39.186659
989,E1381,transfer,2023-06-25,Data Engineer,Data,67984.0,2026-09-07 15:41:39.186659
990,E1381,transfer,2017-10-27,Data Engineer,Data,74012.0,2026-09-07 15:41:39.186659
991,E1381,promotion,2019-01-13,Software Engineer,Engineering,77389.0,2026-09-07 15:41:39.186659
992,E1382,promotion,2023-01-02,Sales Manager,Sales,126273.0,2026-09-07 15:41:39.186659
993,E1382,transfer,2026-08-26,Finance Analyst,Finance,118984.0,2026-09-07 15:41:39.186659
994,E1382,promotion,2021-09-16,Finance Analyst,Finance,128652.0,2026-09-07 15:41:39.186659
995,E1382,termination,2024-07-22,,,,2026-09-07 15:41:39.186659
996,E1383,salary_change,2024-03-08,,,98255.0,2026-09-07 15:41:39.186659
997,E1383,termination,2019-04-06,,,,2026-09-07 15:41:39.186659
998,E1383,transfer,2018-08-13,Finance Analyst,Finance,106754.0,2026-09-07 15:41:39.186659
999,E1383,promotion,2024-08-04,Software Engineer,Engineering,101408.0,2026-09-07 15:41:39.186659
1000,E1383,transfer,2020-06-02,Product Manager,Product,100835.0,2026-09-07 15:41:39.186659
1001,E1384,promotion,2021-12-10,HR Specialist,HR,81597.0,2026-09-07 15:41:39.186659
1002,E1384,promotion,2025-05-05,Support Specialist,Support,80997.0,2026-09-07 15:41:39.186659
1003,E1385,transfer,2025-09-29,Finance Analyst,Finance,113904.0,2026-09-07 15:41:39.186659
1004,E1385,termination,2025-08-19,,,,2026-09-07 15:41:39.186659
1005,E1385,promotion,2024-09-06,Data Engineer,Data,112888.0,2026-09-07 15:41:39.186659
1006,E1385,salary_change,2025-05-16,,,92925.0,2026-09-07 15:41:39.186659
1007,E1385,transfer,2025-03-06,Software Engineer,Engineering,103969.0,2026-09-07 15:41:39.186659
1008,E1386,termination,2026-07-28,,,,2026-09-07 15:41:39.186659
1009,E1389,salary_change,2025-01-24,,,55717.0,2026-09-07 15:41:39.186659
1010,E1389,salary_change,2025-03-26,,,55998.0,2026-09-07 15:41:39.186659
1011,E1389,promotion,2025-10-15,Finance Analyst,Finance,62961.0,2026-09-07 15:41:39.186659
1012,E1390,termination,2025-10-27,,,,2026-09-07 15:41:39.186659
1013,E1390,transfer,2026-02-11,Software Engineer,Engineering,97752.0,2026-09-07 15:41:39.186659
1014,E1391,salary_change,2025-07-06,,,63690.0,2026-09-07 15:41:39.186659
1015,E1392,promotion,2018-11-27,HR Specialist,HR,69455.0,2026-09-07 15:41:39.186659
1016,E1392,salary_change,2025-12-16,,,58872.0,2026-09-07 15:41:39.186659
1017,E1392,transfer,2023-03-16,Sales Manager,Sales,70124.0,2026-09-07 15:41:39.186659
1018,E1392,salary_change,2021-06-12,,,51567.0,2026-09-07 15:41:39.186659
1019,E1393,promotion,2020-11-06,Data Engineer,Data,95804.0,2026-09-07 15:41:39.186659
1020,E1393,transfer,2022-01-25,Data Engineer,Data,102978.0,2026-09-07 15:41:39.186659
1021,E1393,salary_change,2023-11-04,,,95316.0,2026-09-07 15:41:39.186659
1022,E1393,transfer,2024-11-18,Product Manager,Product,102022.0,2026-09-07 15:41:39.186659
1023,E1394,salary_change,2025-05-24,,,165651.0,2026-09-07 15:41:39.186659
1024,E1394,termination,2025-09-16,,,,2026-09-07 15:41:39.186659
1025,E1394,promotion,2026-02-22,HR Specialist,HR,151132.0,2026-09-07 15:41:39.186659
1026,E1395,promotion,2025-09-05,Support Specialist,Support,91597.0,2026-09-07 15:41:39.186659
1027,E1395,transfer,2026-02-08,HR Specialist,HR,110536.0,2026-09-07 15:41:39.186659
1028,E1395,termination,2025-04-29,,,,2026-09-07 15:41:39.186659
1029,E1395,termination,2026-07-01,,,,2026-09-07 15:41:39.186659
1030,E1395,termination,2025-07-21,,,,2026-09-07 15:41:39.186659
1031,E1397,termination,2023-04-13,,,,2026-09-07 15:41:39.186659
1032,E1397,promotion,2025-11-10,Sales Manager,Sales,56504.0,2026-09-07 15:41:39.186659
1033,E1397,salary_change,2023-12-12,,,59004.0,2026-09-07 15:41:39.186659
1034,E1397,transfer,2024-11-27,HR Specialist,HR,68770.0,2026-09-07 15:41:39.186659
1035,E1397,salary_change,2025-03-24,,,60040.0,2026-09-07 15:41:39.186659
1036,E1398,salary_change,2025-06-22,,,121403.0,2026-09-07 15:41:39.186659
1037,E1399,promotion,2026-05-17,Data Engineer,Data,125150.0,2026-09-07 15:41:39.186659
1038,E1399,promotion,2025-11-04,Sales Manager,Sales,119289.0,2026-09-07 15:41:39.186659
1039,E1399,promotion,2021-02-04,Finance Analyst,Finance,104119.0,2026-09-07 15:41:39.186659
1040,E1399,termination,2019-10-17,,,,2026-09-07 15:41:39.186659
1041,E1400,termination,2023-10-02,,,,2026-09-07 15:41:39.186659
1042,E1402,promotion,2024-11-18,Software Engineer,Engineering,47133.0,2026-09-07 15:41:39.186659
1043,E1402,salary_change,2026-06-10,,,43607.0,2026-09-07 15:41:39.186659
1044,E1402,transfer,2024-12-17,Finance Analyst,Finance,49074.0,2026-09-07 15:41:39.186659
1045,E1403,termination,2023-07-30,,,,2026-09-07 15:41:39.186659
1046,E1403,transfer,2023-07-10,Product Manager,Product,157411.0,2026-09-07 15:41:39.186659
1047,E1403,transfer,2021-11-17,HR Specialist,HR,147284.0,2026-09-07 15:41:39.186659
1048,E1404,transfer,2023-03-06,Finance Analyst,Finance,78895.0,2026-09-07 15:41:39.186659
1049,E1404,termination,2024-06-21,,,,2026-09-07 15:41:39.186659
1050,E1404,transfer,2026-01-12,Finance Analyst,Finance,78954.0,2026-09-07 15:41:39.186659
1051,E1404,promotion,2023-07-24,Software Engineer,Engineering,78423.0,2026-09-07 15:41:39.186659
1052,E1405,termination,2025-07-08,,,,2026-09-07 15:41:39.186659
1053,E1407,salary_change,2020-01-05,,,51535.0,2026-09-07 15:41:39.186659
1054,E1407,transfer,2018-03-15,Sales Manager,Sales,58331.0,2026-09-07 15:41:39.186659
1055,E1409,transfer,2024-04-30,Support Specialist,Support,76162.0,2026-09-07 15:41:39.186659
1056,E1410,salary_change,2026-02-12,,,46360.0,2026-09-07 15:41:39.186659
1057,E1410,termination,2026-04-01,,,,2026-09-07 15:41:39.186659
1058,E1411,termination,2021-11-12,,,,2026-09-07 15:41:39.186659
1059,E1411,termination,2020-06-08,,,,2026-09-07 15:41:39.186659
1060,E1411,transfer,2020-02-20,Finance Analyst,Finance,81952.0,2026-09-07 15:41:39.186659
1061,E1411,promotion,2026-04-27,Data Engineer,Data,88210.0,2026-09-07 15:41:39.186659
1062,E1412,transfer,2023-09-22,Sales Manager,Sales,115519.0,2026-09-07 15:41:39.186659
1063,E1412,transfer,2023-12-12,HR Specialist,HR,117410.0,2026-09-07 15:41:39.186659
1064,E1412,termination,2026-01-12,,,,2026-09-07 15:41:39.186659
1065,E1413,promotion,2025-05-26,Software Engineer,Engineering,95254.0,2026-09-07 15:41:39.186659
1066,E1413,salary_change,2026-03-06,,,102916.0,2026-09-07 15:41:39.186659
1067,E1413,promotion,2024-04-11,Sales Manager,Sales,96183.0,2026-09-07 15:41:39.186659
1068,E1413,promotion,2024-10-05,Support Specialist,Support,98235.0,2026-09-07 15:41:39.186659
1069,E1414,termination,2025-01-04,,,,2026-09-07 15:41:39.186659
1070,E1414,promotion,2023-04-17,Support Specialist,Support,154612.0,2026-09-07 15:41:39.186659
1071,E1416,termination,2023-01-29,,,,2026-09-07 15:41:39.186659
1072,E1416,transfer,2025-09-06,Data Engineer,Data,129317.0,2026-09-07 15:41:39.186659
1073,E1416,transfer,2025-08-30,Product Manager,Product,144513.0,2026-09-07 15:41:39.186659
1074,E1418,promotion,2019-04-30,HR Specialist,HR,65272.0,2026-09-07 15:41:39.186659
1075,E1418,termination,2021-01-04,,,,2026-09-07 15:41:39.186659
1076,E1418,salary_change,2019-07-29,,,58971.0,2026-09-07 15:41:39.186659
1077,E1420,transfer,2022-08-23,Finance Analyst,Finance,61624.0,2026-09-07 15:41:39.186659
1078,E1420,transfer,2026-03-06,Data Engineer,Data,65355.0,2026-09-07 15:41:39.186659
1079,E1421,termination,2024-07-17,,,,2026-09-07 15:41:39.186659
1080,E1421,transfer,2023-01-25,Finance Analyst,Finance,106596.0,2026-09-07 15:41:39.186659
1081,E1422,transfer,2025-03-11,Sales Manager,Sales,125454.0,2026-09-07 15:41:39.186659
1082,E1422,transfer,2025-07-08,HR Specialist,HR,113403.0,2026-09-07 15:41:39.186659
1083,E1422,promotion,2025-12-14,Support Specialist,Support,119171.0,2026-09-07 15:41:39.186659
1084,E1422,termination,2025-08-28,,,,2026-09-07 15:41:39.186659
1085,E1422,promotion,2025-07-16,Finance Analyst,Finance,120086.0,2026-09-07 15:41:39.186659
1086,E1423,transfer,2026-05-04,Software Engineer,Engineering,118113.0,2026-09-07 15:41:39.186659
1087,E1423,transfer,2021-05-09,Sales Manager,Sales,111334.0,2026-09-07 15:41:39.186659
1088,E1424,transfer,2024-07-22,Data Engineer,Data,98063.0,2026-09-07 15:41:39.186659
1089,E1424,termination,2025-07-26,,,,2026-09-07 15:41:39.186659
1090,E1425,termination,2022-11-10,,,,2026-09-07 15:41:39.186659
1091,E1425,promotion,2021-11-24,Software Engineer,Engineering,46648.0,2026-09-07 15:41:39.186659
1092,E1425,termination,2026-05-09,,,,2026-09-07 15:41:39.186659
1093,E1425,salary_change,2026-05-01,,,43115.0,2026-09-07 15:41:39.186659
1094,E1425,promotion,2024-10-31,Finance Analyst,Finance,54342.0,2026-09-07 15:41:39.186659
1095,E1427,salary_change,2025-11-02,,,134170.0,2026-09-07 15:41:39.186659
1096,E1427,transfer,2026-02-07,Support Specialist,Support,166113.0,2026-09-07 15:41:39.186659
1097,E1427,salary_change,2026-01-12,,,156218.0,2026-09-07 15:41:39.186659
1098,E1429,termination,2026-04-14,,,,2026-09-07 15:41:39.186659
1099,E1429,salary_change,2024-02-22,,,113994.0,2026-09-07 15:41:39.186659
1100,E1429,salary_change,2025-07-11,,,138489.0,2026-09-07 15:41:39.186659
1101,E1429,promotion,2026-01-25,HR Specialist,HR,149507.0,2026-09-07 15:41:39.186659
1102,E1430,transfer,2023-09-22,Support Specialist,Support,81137.0,2026-09-07 15:41:39.186659
1103,E1430,transfer,2025-10-22,Finance Analyst,Finance,87560.0,2026-09-07 15:41:39.186659
1104,E1430,transfer,2022-10-23,Sales Manager,Sales,75955.0,2026-09-07 15:41:39.186659
1105,E1431,promotion,2025-09-25,Finance Analyst,Finance,95802.0,2026-09-07 15:41:39.186659
1106,E1431,salary_change,2026-02-26,,,99708.0,2026-09-07 15:41:39.186659
1107,E1431,promotion,2025-09-20,HR Specialist,HR,98504.0,2026-09-07 15:41:39.186659
1108,E1431,transfer,2025-12-17,Data Engineer,Data,104535.0,2026-09-07 15:41:39.186659
1109,E1431,promotion,2025-08-01,Data Engineer,Data,89164.0,2026-09-07 15:41:39.186659
1110,E1432,promotion,2017-08-07,Data Engineer,Data,122078.0,2026-09-07 15:41:39.186659
1111,E1433,transfer,2018-12-21,Sales Manager,Sales,69451.0,2026-09-07 15:41:39.186659
1112,E1433,salary_change,2017-12-06,,,61751.0,2026-09-07 15:41:39.186659
1113,E1433,promotion,2019-04-20,Finance Analyst,Finance,64885.0,2026-09-07 15:41:39.186659
1114,E1434,transfer,2026-08-30,HR Specialist,HR,153243.0,2026-09-07 15:41:39.186659
1115,E1434,transfer,2026-09-06,HR Specialist,HR,138078.0,2026-09-07 15:41:39.186659
1116,E1434,transfer,2026-09-01,Support Specialist,Support,159451.0,2026-09-07 15:41:39.186659
1117,E1434,salary_change,2026-08-26,,,135409.0,2026-09-07 15:41:39.186659
1118,E1435,salary_change,2024-05-15,,,44737.0,2026-09-07 15:41:39.186659
1119,E1435,promotion,2025-12-13,HR Specialist,HR,52427.0,2026-09-07 15:41:39.186659
1120,E1435,transfer,2022-10-02,Data Engineer,Data,51221.0,2026-09-07 15:41:39.186659
1121,E1435,salary_change,2025-07-18,,,48886.0,2026-09-07 15:41:39.186659
1122,E1435,termination,2025-09-30,,,,2026-09-07 15:41:39.186659
1123,E1436,salary_change,2024-01-23,,,117396.0,2026-09-07 15:41:39.186659
1124,E1436,termination,2025-01-13,,,,2026-09-07 15:41:39.186659
1125,E1437,transfer,2020-07-03,Finance Analyst,Finance,80339.0,2026-09-07 15:41:39.186659
1126,E1438,promotion,2022-05-20,Product Manager,Product,132072.0,2026-09-07 15:41:39.186659
1127,E1438,transfer,2023-10-14,Finance Analyst,Finance,134187.0,2026-09-07 15:41:39.186659
1128,E1438,salary_change,2021-05-23,,,117707.0,2026-09-07 15:41:39.186659
1129,E1438,salary_change,2025-04-30,,,103444.0,2026-09-07 15:41:39.186659
1130,E1438,promotion,2022-12-15,Data Engineer,Data,135476.0,2026-09-07 15:41:39.186659
1131,E1439,termination,2026-07-02,,,,2026-09-07 15:41:39.186659
1132,E1439,termination,2025-10-23,,,,2026-09-07 15:41:39.186659
1133,E1439,promotion,2025-08-19,Support Specialist,Support,89121.0,2026-09-07 15:41:39.186659
1134,E1439,termination,2025-11-20,,,,2026-09-07 15:41:39.186659
1135,E1440,promotion,2016-09-09,Sales Manager,Sales,145927.0,2026-09-07 15:41:39.186659
1136,E1440,salary_change,2016-06-23,,,124540.0,2026-09-07 15:41:39.186659
1137,E1440,salary_change,2018-02-08,,,107340.0,2026-09-07 15:41:39.186659
1138,E1440,promotion,2018-06-27,Sales Manager,Sales,141825.0,2026-09-07 15:41:39.186659
1139,E1441,termination,2022-09-12,,,,2026-09-07 15:41:39.186659
1140,E1441,termination,2022-09-12,,,,2026-09-07 15:41:39.186659
1141,E1442,transfer,2021-09-12,Finance Analyst,Finance,50307.0,2026-09-07 15:41:39.186659
1142,E1443,transfer,2024-01-25,Software Engineer,Engineering,150171.0,2026-09-07 15:41:39.186659
1143,E1443,termination,2025-12-22,,,,2026-09-07 15:41:39.186659
1144,E1443,transfer,2022-09-16,Software Engineer,Engineering,156699.0,2026-09-07 15:41:39.186659
1145,E1443,promotion,2025-11-18,Data Engineer,Data,158275.0,2026-09-07 15:41:39.186659
1146,E1444,promotion,2022-05-20,Finance Analyst,Finance,70912.0,2026-09-07 15:41:39.186659
1147,E1444,promotion,2025-01-17,Finance Analyst,Finance,72061.0,2026-09-07 15:41:39.186659
1148,E1444,termination,2021-04-01,,,,2026-09-07 15:41:39.186659
1149,E1444,salary_change,2023-07-12,,,74202.0,2026-09-07 15:41:39.186659
1150,E1446,termination,2022-02-24,,,,2026-09-07 15:41:39.186659
1151,E1447,transfer,2023-10-31,Support Specialist,Support,119386.0,2026-09-07 15:41:39.186659
1152,E1447,salary_change,2022-02-27,,,118519.0,2026-09-07 15:41:39.186659
1153,E1447,salary_change,2022-05-28,,,112562.0,2026-09-07 15:41:39.186659
1154,E1447,promotion,2022-05-09,Finance Analyst,Finance,124307.0,2026-09-07 15:41:39.186659
1155,E1448,salary_change,2023-12-18,,,58395.0,2026-09-07 15:41:39.186659
1156,E1448,transfer,2024-05-05,Sales Manager,Sales,73551.0,2026-09-07 15:41:39.186659
1157,E1448,transfer,2023-10-05,Finance Analyst,Finance,72647.0,2026-09-07 15:41:39.186659
1158,E1450,promotion,2023-05-14,HR Specialist,HR,83053.0,2026-09-07 15:41:39.186659
1159,E1450,termination,2025-12-03,,,,2026-09-07 15:41:39.186659
1160,E1451,termination,2025-05-05,,,,2026-09-07 15:41:39.186659
1161,E1451,salary_change,2025-11-10,,,114253.0,2026-09-07 15:41:39.186659
1162,E1451,termination,2025-11-01,,,,2026-09-07 15:41:39.186659
1163,E1452,promotion,2023-02-19,Sales Manager,Sales,67197.0,2026-09-07 15:41:39.186659
1164,E1452,transfer,2024-07-14,Data Engineer,Data,77588.0,2026-09-07 15:41:39.186659
1165,E1452,salary_change,2024-09-05,,,66794.0,2026-09-07 15:41:39.186659
1166,E1452,termination,2025-05-08,,,,2026-09-07 15:41:39.186659
1167,E1452,transfer,2025-03-14,Finance Analyst,Finance,77944.0,2026-09-07 15:41:39.186659
1168,E1453,salary_change,2026-07-10,,,81688.0,2026-09-07 15:41:39.186659
1169,E1453,promotion,2026-07-31,Data Engineer,Data,92547.0,2026-09-07 15:41:39.186659
1170,E1453,termination,2026-07-10,,,,2026-09-07 15:41:39.186659
1171,E1455,promotion,2022-04-18,Data Engineer,Data,129365.0,2026-09-07 15:41:39.186659
1172,E1455,salary_change,2020-04-01,,,119970.0,2026-09-07 15:41:39.186659
1173,E1455,transfer,2019-08-01,Product Manager,Product,127541.0,2026-09-07 15:41:39.186659
1174,E1455,salary_change,2023-08-29,,,102328.0,2026-09-07 15:41:39.186659
1175,E1455,promotion,2022-11-02,Software Engineer,Engineering,109169.0,2026-09-07 15:41:39.186659
1176,E1456,salary_change,2023-03-09,,,94276.0,2026-09-07 15:41:39.186659
1177,E1456,promotion,2023-05-02,Support Specialist,Support,89845.0,2026-09-07 15:41:39.186659
1178,E1457,termination,2025-07-06,,,,2026-09-07 15:41:39.186659
1179,E1457,salary_change,2025-09-27,,,103910.0,2026-09-07 15:41:39.186659
1180,E1457,termination,2025-03-02,,,,2026-09-07 15:41:39.186659
1181,E1458,salary_change,2026-03-16,,,130360.0,2026-09-07 15:41:39.186659
1182,E1458,promotion,2018-12-22,Sales Manager,Sales,133681.0,2026-09-07 15:41:39.186659
1183,E1458,transfer,2022-07-01,Data Engineer,Data,141362.0,2026-09-07 15:41:39.186659
1184,E1459,termination,2025-04-17,,,,2026-09-07 15:41:39.186659
1185,E1459,termination,2026-07-30,,,,2026-09-07 15:41:39.186659
1186,E1460,salary_change,2025-10-14,,,110185.0,2026-09-07 15:41:39.186659
1187,E1461,salary_change,2025-09-08,,,109767.0,2026-09-07 15:41:39.186659
1188,E1461,termination,2024-04-02,,,,2026-09-07 15:41:39.186659
1189,E1461,termination,2022-01-25,,,,2026-09-07 15:41:39.186659
1190,E1461,termination,2021-08-08,,,,2026-09-07 15:41:39.186659
1191,E1462,salary_change,2026-05-14,,,106326.0,2026-09-07 15:41:39.186659
1192,E1462,termination,2025-10-20,,,,2026-09-07 15:41:39.186659
1193,E1462,termination,2025-11-28,,,,2026-09-07 15:41:39.186659
1194,E1462,termination,2026-01-12,,,,2026-09-07 15:41:39.186659
